Source,Target,Type,Id,Label,Weight,3,4
7102422753,37078903900,Directed,1709,,1,1,2
7102422753,57226558248,Directed,1710,,1,1,11
7102422753,57212024822,Directed,1711,,1,4,34
7102422753,58795612700,Directed,1712,,1,3,11
7102422753,57189226611,Directed,1713,,1,1,11
7102422753,59333406600,Directed,1714,,1,2,11
7102422753,59333393500,Directed,1715,,1,2,11
7102422753,7004083401,Directed,1716,,1,5,15
7102422753,57226264508,Directed,1717,,1,2,8
7102422753,34880784300,Directed,1718,,1,2,8
7102422753,36162878800,Directed,1719,,1,1,1
7102422753,57203129495,Directed,1720,,1,2,12
7102422753,55361069800,Directed,1721,,1,13,49
7102422753,59158142700,Directed,1722,,1,4,29
7102422753,36682132200,Directed,1723,,1,6,23
7102422753,57208146695,Directed,1724,,1,2,23
7102422753,57163638400,Directed,1725,,1,4,33
7102422753,57205882639,Directed,1726,,1,1,23
7102422753,57205881924,Directed,1727,,1,1,23
7102422753,57211355517,Directed,1728,,1,4,34
7102422753,57205887841,Directed,1729,,1,1,23
7102422753,16028948300,Directed,1730,,1,3,10
7102422753,35304519900,Directed,1731,,1,6,11
7102422753,7005990055,Directed,1732,,1,1,9
7102422753,8275338200,Directed,1733,,1,2,9
7102422753,57209269711,Directed,1734,,1,1,9
7102422753,24725329000,Directed,1735,,1,1,9
7102422753,35503770600,Directed,1736,,1,1,7
7102422753,55851946978,Directed,1737,,1,1,7
7102422753,54963266000,Directed,1738,,1,1,7
7102422753,26648296900,Directed,1739,,1,1,7
7102422753,57880003000,Directed,1740,,1,1,7
7102422753,57476970500,Directed,1741,,1,11,18
7102422753,57655209200,Directed,1742,,1,4,7
7102422753,57204577471,Directed,1743,,1,1,2
7102422753,7102422753,Directed,1744,,1,6,14
7102422753,6603109043,Directed,1745,,1,1,2
7102422753,9733669800,Directed,1746,,1,2,4
7102422753,9737697300,Directed,1747,,1,2,4
7102422753,7004060971,Directed,1748,,1,1,3
7102422753,8260817700,Directed,1749,,1,1,3
7102422753,57203121220,Directed,1750,,1,1,3
7102422753,57203596999,Directed,1751,,1,1,1
7102422753,35762972500,Directed,1752,,1,2,8
7102422753,56785091400,Directed,1753,,1,2,3
7102422753,57215362614,Directed,1754,,1,1,3
7102422753,57215357215,Directed,1755,,1,1,3
7102422753,58187484200,Directed,1756,,1,1,3
7102422753,57197806227,Directed,1757,,1,2,3
7102422753,56425657500,Directed,1758,,1,1,3
7102422753,57194058482,Directed,1759,,1,4,6
7102422753,57216837381,Directed,1760,,1,4,3
7102422753,58405208600,Directed,1761,,1,1,0
7102422753,58408050800,Directed,1762,,1,1,0
7102422753,56439093000,Directed,1763,,1,1,0
7102422753,56438895500,Directed,1764,,1,1,0
7102422753,58406623800,Directed,1765,,1,1,0
7102422753,58408050900,Directed,1766,,1,1,0
7102422753,56439013400,Directed,1767,,1,3,6
7102422753,57221738956,Directed,1768,,1,4,17
7102422753,57477363300,Directed,1769,,1,1,1
7102422753,57476858600,Directed,1770,,1,1,1
7102422753,56105065700,Directed,1771,,1,2,0
7102422753,57191968725,Directed,1772,,1,2,0
7102422753,56363591700,Directed,1773,,1,2,0
7102422753,57215519160,Directed,1774,,1,1,0
7102422753,56872702500,Directed,1775,,1,1,0
7102422753,59159605200,Directed,1776,,1,1,0
7102422753,57642463000,Directed,1777,,1,1,0
7102422753,57223117685,Directed,1778,,1,1,0
7102422753,57203009614,Directed,1779,,1,1,0
7102422753,54792894300,Directed,1780,,1,1,1
7102422753,35762585200,Directed,1781,,1,1,1
7102422753,35762534900,Directed,1782,,1,2,1
7102422753,35762798200,Directed,1783,,1,1,1
7102422753,57199310824,Directed,1784,,1,1,0
7102422753,54792638700,Directed,1785,,1,1,0
7102422753,55104256700,Directed,1786,,1,1,0
7102422753,57215314720,Directed,1787,,1,1,0
7102422753,8138866600,Directed,1788,,1,1,0
7102422753,58932619800,Directed,1789,,1,1,0
7102422753,22333388400,Directed,1790,,1,1,0
7102422753,35090267300,Directed,1791,,1,3,22
7102422753,24484013500,Directed,1792,,1,2,11
7102422753,26665750100,Directed,1793,,1,1,0
7102422753,14834340200,Directed,1794,,1,1,0
7102422753,56315609700,Directed,1795,,1,1,0
7102422753,59050122300,Directed,1796,,1,1,0
7102422753,56105199700,Directed,1797,,1,1,0
7102422753,57190222939,Directed,1798,,1,1,1
7102422753,57190231318,Directed,1799,,1,1,1
7102422753,24759673600,Directed,1800,,1,1,1
7102422753,57476831800,Directed,1801,,1,1,1
7102422753,57245375700,Directed,1802,,1,1,0
7102422753,57206782668,Directed,1803,,1,1,0
7102422753,58869447600,Directed,1804,,1,1,0
7102422753,57220059007,Directed,1805,,1,1,0
7102422753,57244861900,Directed,1806,,1,2,3
7102422753,57245200700,Directed,1807,,1,1,3
7102422753,57201114346,Directed,1808,,1,1,3
7102422753,57203329402,Directed,1809,,1,1,0
7102422753,57201122272,Directed,1810,,1,1,5
7102422753,57219119095,Directed,1811,,1,1,1
7102422753,36238364200,Directed,1812,,1,1,1
7102422753,57205417118,Directed,1813,,1,1,1
7102422753,57213019185,Directed,1814,,1,1,2
7102422753,44860941900,Directed,1815,,1,1,0
7102422753,57340109200,Directed,1816,,1,1,0
7102422753,55321279800,Directed,1817,,1,1,0
7102422753,57194764009,Directed,1818,,1,1,0
7102422753,57606947300,Directed,1819,,1,1,0
7102422753,57476958900,Directed,1820,,1,1,0
7102422753,53881420300,Directed,1821,,1,1,6
7102422753,57197574683,Directed,1822,,1,1,6
7102422753,24921095000,Directed,1823,,1,1,1
7102422753,7004096252,Directed,1824,,1,1,0
7102422753,57193065380,Directed,1825,,1,1,0
7102422753,57193072369,Directed,1826,,1,1,0
7102422753,6506394388,Directed,1827,,1,1,0
58001903800,57282612400,Directed,1828,,1,2,4
58001903800,55415511600,Directed,1829,,1,1,0
58001903800,57209105086,Directed,1830,,1,1,0
58001903800,6602549353,Directed,1831,,1,1,0
58001903800,57198499860,Directed,1832,,1,1,0
58001903800,36605833100,Directed,1833,,1,1,0
58001903800,35304519900,Directed,1834,,1,1,1
58001903800,16028948300,Directed,1835,,1,1,1
58001903800,57203596999,Directed,1836,,1,1,1
57282612400,35304519900,Directed,1837,,1,2,1
57282612400,16028948300,Directed,1838,,1,2,1
57282612400,57203596999,Directed,1839,,1,1,1
57282612400,26665750100,Directed,1840,,1,1,0
57282612400,58795612700,Directed,1841,,1,1,0
57282612400,36682132200,Directed,1842,,1,1,0
57282612400,57216837381,Directed,1843,,1,2,0
57282612400,55361069800,Directed,1844,,1,1,0
57282612400,57221738956,Directed,1845,,1,1,0
57282612400,57476970500,Directed,1846,,1,1,0
57282612400,7004096252,Directed,1847,,1,1,0
57282612400,57193065380,Directed,1848,,1,1,0
57282612400,57193072369,Directed,1849,,1,1,0
57282612400,6506394388,Directed,1850,,1,1,0
58849970600,58979157100,Directed,1851,,1,1,0
58849970600,58979200000,Directed,1852,,1,1,0
58849970600,58167671300,Directed,1853,,1,5,18
58849970600,35519411300,Directed,1854,,1,5,18
58849970600,57207807053,Directed,1855,,1,6,18
58849970600,7102252875,Directed,1856,,1,1,0
58849970600,36537969500,Directed,1857,,1,7,18
58849970600,7003469946,Directed,1858,,1,1,0
58849970600,58538636900,Directed,1859,,1,5,18
58849970600,7801628091,Directed,1860,,1,1,0
58849970600,35316777100,Directed,1861,,1,1,0
58849970600,35098602800,Directed,1862,,1,1,0
58849970600,58700223200,Directed,1863,,1,1,0
58849970600,58168755900,Directed,1864,,1,5,1
58849970600,22333585200,Directed,1865,,1,1,16
58849970600,58882685100,Directed,1866,,1,2,17
58849970600,57221683796,Directed,1867,,1,1,16
58849970600,9744170000,Directed,1868,,1,1,16
58849970600,55939576900,Directed,1869,,1,1,16
58849970600,55700698000,Directed,1870,,1,1,16
58849970600,35761038800,Directed,1871,,1,3,1
58849970600,24777116800,Directed,1872,,1,1,0
58849970600,55971652800,Directed,1873,,1,1,0
58849970600,24722389500,Directed,1874,,1,1,0
58849970600,57195277194,Directed,1875,,1,1,0
58849970600,57117498600,Directed,1876,,1,1,0
58849970600,24450364400,Directed,1877,,1,1,1
58849970600,23396733500,Directed,1878,,1,1,1
58849970600,58069927800,Directed,1879,,1,2,1
58849970600,57209826686,Directed,1880,,1,1,1
58849970600,58788964400,Directed,1881,,1,1,0
58849970600,58538797700,Directed,1882,,1,1,0
58849970600,57211156889,Directed,1883,,1,1,0
58849970600,57205730944,Directed,1884,,1,1,0
58979157100,58979200000,Directed,1885,,1,1,0
55415511600,59260945300,Directed,1886,,1,1,0
55415511600,58083578500,Directed,1887,,1,1,0
55415511600,57202214646,Directed,1888,,1,1,0
55415511600,58854362000,Directed,1889,,1,1,0
55415511600,57209105086,Directed,1890,,1,5,6
55415511600,58853796700,Directed,1891,,1,2,0
55415511600,58853984200,Directed,1892,,1,1,0
55415511600,58854176300,Directed,1893,,1,1,0
55415511600,57202160927,Directed,1894,,1,1,0
55415511600,6603070716,Directed,1895,,1,1,0
55415511600,57203006299,Directed,1896,,1,1,0
55415511600,57203004803,Directed,1897,,1,1,0
55415511600,57201367692,Directed,1898,,1,1,0
55415511600,57193787591,Directed,1899,,1,1,0
55415511600,57219331567,Directed,1900,,1,2,0
55415511600,57189376958,Directed,1901,,1,1,0
55415511600,57203001462,Directed,1902,,1,1,0
55415511600,55578808067,Directed,1903,,1,3,6
55415511600,57203011795,Directed,1904,,1,1,0
55415511600,57203009766,Directed,1905,,1,1,0
55415511600,17433450200,Directed,1906,,1,1,0
55415511600,57217063870,Directed,1907,,1,2,6
55415511600,58026872900,Directed,1908,,1,2,6
55415511600,35105652600,Directed,1909,,1,2,6
55415511600,18433677500,Directed,1910,,1,2,6
55415511600,57354214400,Directed,1911,,1,2,6
55415511600,57190426813,Directed,1912,,1,2,4
55415511600,55763633400,Directed,1913,,1,5,9
55415511600,58045076900,Directed,1914,,1,2,6
55415511600,57211804765,Directed,1915,,1,3,8
55415511600,56702327300,Directed,1916,,1,2,4
55415511600,7202947679,Directed,1917,,1,2,6
55415511600,58044823300,Directed,1918,,1,2,6
55415511600,56028590400,Directed,1919,,1,5,9
55415511600,58683304700,Directed,1920,,1,1,2
55415511600,6602710857,Directed,1921,,1,1,0
55415511600,57209848920,Directed,1922,,1,2,0
55415511600,8275338200,Directed,1923,,1,1,0
55415511600,7003477694,Directed,1924,,1,1,0
55415511600,57209855400,Directed,1925,,1,2,0
55415511600,57214550114,Directed,1926,,1,2,0
55415511600,57202746263,Directed,1927,,1,1,2
55415511600,6507790095,Directed,1928,,1,1,2
55415511600,57211806932,Directed,1929,,1,3,5
55415511600,57223133879,Directed,1930,,1,1,4
55415511600,58044948100,Directed,1931,,1,1,4
55415511600,57188683331,Directed,1932,,1,1,4
55415511600,57218285725,Directed,1933,,1,1,0
55415511600,57215527633,Directed,1934,,1,1,0
55415511600,55769311100,Directed,1935,,1,1,0
55415511600,59004786600,Directed,1936,,1,1,0
55415511600,56363591700,Directed,1937,,1,2,1
55415511600,57224359492,Directed,1938,,1,2,6
55415511600,57194784138,Directed,1939,,1,1,0
55415511600,57212018710,Directed,1940,,1,1,0
55415511600,55493359300,Directed,1941,,1,1,0
55415511600,57212023194,Directed,1942,,1,1,0
55415511600,6602549353,Directed,1943,,1,6,9
55415511600,36605833100,Directed,1944,,1,1,0
55415511600,57198499860,Directed,1945,,1,1,0
55415511600,7202091914,Directed,1946,,1,1,0
55415511600,8295156500,Directed,1947,,1,1,0
55415511600,57188588045,Directed,1948,,1,1,0
55415511600,7004096252,Directed,1949,,1,2,7
55415511600,58100424600,Directed,1950,,1,1,6
55415511600,57203395728,Directed,1951,,1,1,6
55415511600,16678383900,Directed,1952,,1,1,6
55415511600,58100094900,Directed,1953,,1,1,6
55415511600,57212199104,Directed,1954,,1,1,6
55415511600,36655728700,Directed,1955,,1,1,6
55415511600,37078903900,Directed,1956,,1,1,2
55415511600,59269996600,Directed,1957,,1,1,2
55415511600,57222475483,Directed,1958,,1,1,2
55415511600,55569752100,Directed,1959,,1,1,2
55415511600,57210358887,Directed,1960,,1,1,1
55415511600,57210360183,Directed,1961,,1,1,1
55415511600,59275099200,Directed,1962,,1,1,1
55415511600,57210356686,Directed,1963,,1,1,1
55415511600,56414005500,Directed,1964,,1,1,1
57216405721,56495540200,Directed,1965,,1,2,31
57216405721,57209278995,Directed,1966,,1,1,9
57216405721,57200138662,Directed,1967,,1,1,9
57216405721,57190952645,Directed,1968,,1,5,25
57216405721,57609923400,Directed,1969,,1,1,9
57216405721,57248097400,Directed,1970,,1,3,25
57216405721,56649607000,Directed,1971,,1,1,0
57216405721,57999343100,Directed,1972,,1,2,1
57216405721,58000435400,Directed,1973,,1,2,1
57216405721,57188699956,Directed,1974,,1,2,1
57216405721,57999125900,Directed,1975,,1,2,1
57216405721,57226116697,Directed,1976,,1,3,22
57216405721,57223853600,Directed,1977,,1,1,0
57216405721,57208260908,Directed,1978,,1,1,0
57216405721,57212134830,Directed,1979,,1,5,23
57216405721,55237687400,Directed,1980,,1,2,1
57216405721,57205122360,Directed,1981,,1,3,5
57216405721,7202947679,Directed,1982,,1,1,0
57216405721,57959236300,Directed,1983,,1,2,1
57216405721,57221871955,Directed,1984,,1,5,35
57216405721,57196795605,Directed,1985,,1,1,0
57216405721,57454533800,Directed,1986,,1,4,16
57216405721,26321570100,Directed,1987,,1,3,16
57216405721,57221872217,Directed,1988,,1,1,0
57216405721,57736226000,Directed,1989,,1,1,0
57216405721,57960483100,Directed,1990,,1,1,0
57216405721,57226241161,Directed,1991,,1,3,25
57216405721,57454516300,Directed,1992,,1,3,16
57216405721,57208327846,Directed,1993,,1,6,74
57216405721,53879714200,Directed,1994,,1,1,29
57216405721,57205463401,Directed,1995,,1,1,7
57216405721,56352127000,Directed,1996,,1,1,7
57216405721,57578956300,Directed,1997,,1,1,9
57216405721,57221863744,Directed,1998,,1,2,16
57216405721,7102302907,Directed,1999,,1,3,25
57216405721,37103735200,Directed,2000,,1,1,9
57216405721,57579787500,Directed,2001,,1,1,9
57216405721,25031534700,Directed,2002,,1,1,9
57216405721,56712322700,Directed,2003,,1,1,9
57216405721,57226728337,Directed,2004,,1,1,7
57216405721,57763572100,Directed,2005,,1,1,7
57216405721,57763736600,Directed,2006,,1,1,7
57216405721,57763906000,Directed,2007,,1,1,7
57216405721,57764581800,Directed,2008,,1,1,7
57216405721,57210798211,Directed,2009,,1,1,7
57216405721,9744411800,Directed,2010,,1,1,7
57216405721,57304175100,Directed,2011,,1,1,22
57216405721,56966771800,Directed,2012,,1,2,31
57216405721,57215429087,Directed,2013,,1,1,22
57216405721,57454516400,Directed,2014,,1,2,16
57216405721,57226102592,Directed,2015,,1,3,37
57216405721,57454516200,Directed,2016,,1,2,16
57216405721,58399675200,Directed,2017,,1,1,6
57216405721,59271595300,Directed,2018,,1,1,6
57216405721,57329570800,Directed,2019,,1,1,6
57216405721,57205525111,Directed,2020,,1,1,21
57216405721,57226121673,Directed,2021,,1,1,21
57216405721,57226258065,Directed,2022,,1,1,9
57216405721,57226242794,Directed,2023,,1,1,9
57216405721,57221874931,Directed,2024,,1,1,4
57609923400,57209278995,Directed,2025,,1,1,9
57609923400,57200138662,Directed,2026,,1,1,9
57609923400,57190952645,Directed,2027,,1,1,9
57609923400,56495540200,Directed,2028,,1,1,9
57609923400,57248097400,Directed,2029,,1,1,9
57609923400,7202947679,Directed,2030,,1,1,2
57609923400,57695367300,Directed,2031,,1,3,11
57609923400,57210151112,Directed,2032,,1,1,2
57609923400,6701796974,Directed,2033,,1,3,11
57609923400,58945646900,Directed,2034,,1,2,3
57609923400,56402497700,Directed,2035,,1,1,2
57609923400,18036537200,Directed,2036,,1,3,11
57248097400,57209278995,Directed,2037,,1,1,9
57248097400,56495540200,Directed,2038,,1,1,9
57248097400,57200138662,Directed,2039,,1,1,9
57248097400,57190952645,Directed,2040,,1,3,25
57248097400,57201621048,Directed,2041,,1,1,25
57248097400,57247448700,Directed,2042,,1,1,25
57248097400,57247012500,Directed,2043,,1,1,25
57248097400,57248521800,Directed,2044,,1,1,25
57248097400,57216380433,Directed,2045,,1,1,25
57248097400,23478588200,Directed,2046,,1,1,25
57248097400,57804107900,Directed,2047,,1,1,0
57248097400,57205525111,Directed,2048,,1,1,0
57248097400,57221863744,Directed,2049,,1,1,0
57248097400,57824689500,Directed,2050,,1,1,0
57248097400,57202264489,Directed,2051,,1,1,0
57248097400,58621792300,Directed,2052,,1,1,0
57248097400,57222547209,Directed,2053,,1,1,0
57248097400,58621980500,Directed,2054,,1,1,0
57248097400,57203972027,Directed,2055,,1,1,0
57248097400,58621701600,Directed,2056,,1,1,0
57248097400,57454516200,Directed,2057,,1,2,16
57248097400,7102302907,Directed,2058,,1,2,16
57248097400,57454516300,Directed,2059,,1,2,16
57248097400,57226102592,Directed,2060,,1,2,16
57248097400,57454516400,Directed,2061,,1,2,16
57248097400,57454533800,Directed,2062,,1,2,16
57190952645,56495540200,Directed,2063,,1,2,13
57190952645,57209278995,Directed,2064,,1,1,9
57190952645,57200138662,Directed,2065,,1,1,9
57190952645,15754774600,Directed,2066,,1,1,0
57190952645,6507867648,Directed,2067,,1,1,0
57190952645,57221017720,Directed,2068,,1,2,8
57190952645,58343781400,Directed,2069,,1,1,0
57190952645,57454516200,Directed,2070,,1,3,16
57190952645,57201341600,Directed,2071,,1,1,0
57190952645,57221874931,Directed,2072,,1,1,0
57190952645,7004148391,Directed,2073,,1,1,0
57190952645,56074969000,Directed,2074,,1,1,0
57190952645,57888725400,Directed,2075,,1,1,0
57190952645,54784294500,Directed,2076,,1,1,0
57190952645,57218369841,Directed,2077,,1,1,0
57190952645,58341824000,Directed,2078,,1,1,0
57190952645,57216349061,Directed,2079,,1,1,0
57190952645,26321570100,Directed,2080,,1,1,0
57190952645,57196795605,Directed,2081,,1,1,0
57190952645,57221872217,Directed,2082,,1,1,0
57190952645,57736226000,Directed,2083,,1,1,0
57190952645,57960483100,Directed,2084,,1,1,0
57190952645,57221871955,Directed,2085,,1,3,4
57190952645,57454533800,Directed,2086,,1,6,28
57190952645,57454516300,Directed,2087,,1,5,28
57190952645,57208327846,Directed,2088,,1,3,12
57190952645,57226241161,Directed,2089,,1,1,0
57190952645,57201639934,Directed,2090,,1,1,4
57190952645,57998909900,Directed,2091,,1,1,4
57190952645,7003831837,Directed,2092,,1,2,12
57190952645,7102302907,Directed,2093,,1,3,20
57190952645,58000431900,Directed,2094,,1,1,4
57190952645,57226102592,Directed,2095,,1,2,16
57190952645,57454516400,Directed,2096,,1,2,16
57190952645,26026625700,Directed,2097,,1,1,8
57190952645,57959236300,Directed,2098,,1,1,8
57190952645,57204035776,Directed,2099,,1,1,8
57190952645,57958807300,Directed,2100,,1,1,8
57190952645,57218882245,Directed,2101,,1,1,8
57190952645,57208369251,Directed,2102,,1,1,79
57209278995,56495540200,Directed,2103,,1,1,9
57209278995,57200138662,Directed,2104,,1,1,9
57200138662,56495540200,Directed,2105,,1,1,9
56495540200,13006817400,Directed,2106,,1,1,5
56495540200,57219689542,Directed,2107,,1,3,12
56495540200,57192951878,Directed,2108,,1,1,5
56495540200,58626119400,Directed,2109,,1,1,5
56495540200,36537969500,Directed,2110,,1,1,5
56495540200,35761038800,Directed,2111,,1,4,12
56495540200,58781100000,Directed,2112,,1,2,8
56495540200,57226594136,Directed,2113,,1,1,0
56495540200,58069927800,Directed,2114,,1,3,7
56495540200,57190606005,Directed,2115,,1,1,0
56495540200,24490519000,Directed,2116,,1,1,4
56495540200,56022590800,Directed,2117,,1,1,4
56495540200,55437702900,Directed,2118,,1,2,7
56495540200,57213535474,Directed,2119,,1,1,3
56495540200,24824131200,Directed,2120,,1,1,3
56495540200,35932884200,Directed,2121,,1,1,3
56495540200,26667560800,Directed,2122,,1,1,3
56495540200,35931791600,Directed,2123,,1,1,3
56495540200,55953379500,Directed,2124,,1,1,3
56495540200,58777351600,Directed,2125,,1,1,0
56495540200,57959236300,Directed,2126,,1,1,0
56495540200,57204035776,Directed,2127,,1,1,0
56495540200,57208327846,Directed,2128,,1,3,26
56495540200,26026625700,Directed,2129,,1,1,0
56495540200,58777546600,Directed,2130,,1,1,0
56495540200,58633872200,Directed,2131,,1,1,0
56495540200,58777152700,Directed,2132,,1,1,0
56495540200,58777546800,Directed,2133,,1,1,0
56495540200,58777152800,Directed,2134,,1,1,0
56495540200,57201639934,Directed,2135,,1,1,4
56495540200,57998909900,Directed,2136,,1,1,4
56495540200,57454516300,Directed,2137,,1,1,4
56495540200,58000431900,Directed,2138,,1,1,4
56495540200,57454533800,Directed,2139,,1,1,4
56495540200,7003831837,Directed,2140,,1,1,4
56495540200,7102302907,Directed,2141,,1,1,4
56495540200,57221871955,Directed,2142,,1,1,4
56495540200,56966771800,Directed,2143,,1,1,22
56495540200,57304175100,Directed,2144,,1,1,22
56495540200,57215429087,Directed,2145,,1,1,22
58853796700,58853984200,Directed,2146,,1,1,0
58853796700,58854362000,Directed,2147,,1,1,0
58853796700,58083578500,Directed,2148,,1,1,0
58853796700,57202214646,Directed,2149,,1,1,0
58853796700,57209105086,Directed,2150,,1,2,0
58853796700,58854176300,Directed,2151,,1,1,0
58853796700,55763633400,Directed,2152,,1,1,0
58853796700,56363591700,Directed,2153,,1,1,0
58853796700,57211806932,Directed,2154,,1,1,0
58853796700,57224359492,Directed,2155,,1,1,0
58853796700,57218285725,Directed,2156,,1,1,0
58853796700,55769311100,Directed,2157,,1,1,0
58853796700,59004786600,Directed,2158,,1,1,0
58853796700,57194784138,Directed,2159,,1,1,0
58853796700,56028590400,Directed,2160,,1,1,0
58853796700,57215527633,Directed,2161,,1,1,0
58853984200,58854362000,Directed,2162,,1,1,0
58853984200,58083578500,Directed,2163,,1,1,0
58853984200,57202214646,Directed,2164,,1,1,0
58853984200,57209105086,Directed,2165,,1,1,0
58853984200,58854176300,Directed,2166,,1,1,0
58854176300,58854362000,Directed,2167,,1,1,0
58854176300,58083578500,Directed,2168,,1,1,0
58854176300,57202214646,Directed,2169,,1,1,0
58854176300,57209105086,Directed,2170,,1,1,0
58854362000,58083578500,Directed,2171,,1,1,0
58854362000,57202214646,Directed,2172,,1,1,0
58854362000,57209105086,Directed,2173,,1,1,0
58083578500,57202214646,Directed,2174,,1,1,0
58083578500,57209105086,Directed,2175,,1,3,1
58083578500,57220059007,Directed,2176,,1,1,1
58083578500,57201114983,Directed,2177,,1,1,1
58083578500,35316777100,Directed,2178,,1,2,1
58083578500,58083818200,Directed,2179,,1,2,1
58083578500,35761038800,Directed,2180,,1,1,0
58083578500,13006817400,Directed,2181,,1,1,0
58083578500,57192951878,Directed,2182,,1,1,0
58083578500,36537969500,Directed,2183,,1,1,0
58083578500,58626119400,Directed,2184,,1,1,0
57202214646,57209105086,Directed,2185,,1,1,0
57209105086,55763633400,Directed,2186,,1,1,0
57209105086,57211806932,Directed,2187,,1,1,0
57209105086,57218285725,Directed,2188,,1,1,0
57209105086,57215527633,Directed,2189,,1,1,0
57209105086,55769311100,Directed,2190,,1,1,0
57209105086,59004786600,Directed,2191,,1,1,0
57209105086,57224359492,Directed,2192,,1,2,6
57209105086,57194784138,Directed,2193,,1,1,0
57209105086,56028590400,Directed,2194,,1,1,0
57209105086,56363591700,Directed,2195,,1,1,0
57209105086,57198499860,Directed,2196,,1,1,0
57209105086,6602549353,Directed,2197,,1,3,6
57209105086,36605833100,Directed,2198,,1,1,0
57209105086,7202091914,Directed,2199,,1,1,0
57209105086,57188588045,Directed,2200,,1,1,0
57209105086,57219331567,Directed,2201,,1,1,0
57209105086,8295156500,Directed,2202,,1,1,0
57209105086,55578808067,Directed,2203,,1,2,6
57209105086,57212199104,Directed,2204,,1,1,6
57209105086,58100424600,Directed,2205,,1,1,6
57209105086,7004096252,Directed,2206,,1,1,6
57209105086,57203395728,Directed,2207,,1,1,6
57209105086,58100094900,Directed,2208,,1,1,6
57209105086,36655728700,Directed,2209,,1,1,6
57209105086,16678383900,Directed,2210,,1,1,6
57209105086,57201114983,Directed,2211,,1,1,1
57209105086,57220059007,Directed,2212,,1,1,1
57209105086,58083818200,Directed,2213,,1,2,1
57209105086,35316777100,Directed,2214,,1,3,1
57209105086,57194764009,Directed,2215,,1,1,0
57209105086,57210292218,Directed,2216,,1,1,0
57209105086,57606947300,Directed,2217,,1,1,0
57209105086,57210292997,Directed,2218,,1,1,0
57209105086,57192951878,Directed,2219,,1,1,0
57209105086,36537969500,Directed,2220,,1,1,0
57209105086,58626119400,Directed,2221,,1,1,0
57209105086,35761038800,Directed,2222,,1,1,0
57209105086,13006817400,Directed,2223,,1,1,0
17433450200,57203009766,Directed,2224,,1,1,0
17433450200,57202160927,Directed,2225,,1,1,0
17433450200,6603070716,Directed,2226,,1,1,0
17433450200,57203006299,Directed,2227,,1,1,0
17433450200,57203004803,Directed,2228,,1,1,0
17433450200,57201367692,Directed,2229,,1,1,0
17433450200,57193787591,Directed,2230,,1,1,0
17433450200,57219331567,Directed,2231,,1,1,0
17433450200,57189376958,Directed,2232,,1,1,0
17433450200,57203001462,Directed,2233,,1,1,0
17433450200,55578808067,Directed,2234,,1,1,0
17433450200,57203011795,Directed,2235,,1,1,0
57202160927,57203006299,Directed,2236,,1,1,0
57202160927,57203004803,Directed,2237,,1,1,0
57202160927,57219331567,Directed,2238,,1,1,0
57202160927,57203001462,Directed,2239,,1,1,0
57202160927,57201367692,Directed,2240,,1,1,0
57202160927,57203011795,Directed,2241,,1,1,0
57202160927,57193787591,Directed,2242,,1,1,0
57202160927,57189376958,Directed,2243,,1,1,0
57202160927,57203009766,Directed,2244,,1,1,0
57202160927,55578808067,Directed,2245,,1,1,0
57202160927,6603070716,Directed,2246,,1,1,0
57203001462,57203004803,Directed,2247,,1,1,0
57203001462,57201367692,Directed,2248,,1,1,0
57203001462,57193787591,Directed,2249,,1,1,0
57203001462,57219331567,Directed,2250,,1,1,0
57203001462,55578808067,Directed,2251,,1,1,0
57203001462,57203011795,Directed,2252,,1,1,0
57203001462,57189376958,Directed,2253,,1,1,0
57203001462,57203009766,Directed,2254,,1,1,0
57203001462,6603070716,Directed,2255,,1,1,0
57203001462,57203006299,Directed,2256,,1,1,0
57203009766,57203004803,Directed,2257,,1,1,0
57203009766,57201367692,Directed,2258,,1,1,0
57203009766,57193787591,Directed,2259,,1,1,0
57203009766,57219331567,Directed,2260,,1,1,0
57203009766,55578808067,Directed,2261,,1,1,0
57203009766,57203011795,Directed,2262,,1,1,0
57203009766,57189376958,Directed,2263,,1,1,0
57203009766,6603070716,Directed,2264,,1,1,0
57203009766,57203006299,Directed,2265,,1,1,0
57203004803,57219331567,Directed,2266,,1,1,0
57203004803,57201367692,Directed,2267,,1,1,0
57203004803,57203011795,Directed,2268,,1,1,0
57203004803,57193787591,Directed,2269,,1,1,0
57203004803,57189376958,Directed,2270,,1,1,0
57203004803,55578808067,Directed,2271,,1,1,0
57203004803,6603070716,Directed,2272,,1,1,0
57203004803,57203006299,Directed,2273,,1,1,0
6603070716,57219331567,Directed,2274,,1,1,0
6603070716,57201367692,Directed,2275,,1,1,0
6603070716,57203011795,Directed,2276,,1,1,0
6603070716,57193787591,Directed,2277,,1,1,0
6603070716,57189376958,Directed,2278,,1,1,0
6603070716,55578808067,Directed,2279,,1,1,0
6603070716,57203006299,Directed,2280,,1,1,0
57203006299,55578808067,Directed,2281,,1,1,0
57203006299,57203011795,Directed,2282,,1,1,0
57203006299,57201367692,Directed,2283,,1,1,0
57203006299,57193787591,Directed,2284,,1,1,0
57203006299,57219331567,Directed,2285,,1,1,0
57203006299,57189376958,Directed,2286,,1,1,0
57203011795,57193787591,Directed,2287,,1,1,0
57203011795,57219331567,Directed,2288,,1,1,0
57203011795,57201367692,Directed,2289,,1,1,0
57203011795,55578808067,Directed,2290,,1,1,0
